order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin,category,sub_category,description,unit_cost,days_to_ship,order_year,order_month_no,order_day,order_day_name,margin_category
IN-2022-27352,2022-11-14,2022-11-17,First Class,NG-18430,TEC-MA-10002711,153.063,1,0.1,10.203,0.07,Technology,Machines,"Epson Card Printer, Durable",142.86,3,2022,11,0,Monday,Low
IN-2021-37537,2021-08-28,2021-02-09,Standard Class,MG-17650,TEC-MA-10002711,850.35,5,0.0,136.05,0.16,Technology,Machines,"Epson Card Printer, Durable",142.86,-200,2021,8,5,Saturday,Medium
IN-2019-13030,2019-09-26,2019-03-10,Standard Class,PF-19120,TEC-MA-10002711,1071.441,7,0.1,71.421,0.07,Technology,Machines,"Epson Card Printer, Durable",142.86,-200,2019,9,3,Thursday,Low
IN-2020-73006,2020-06-10,2020-08-10,Second Class,KC-16540,TEC-MA-10002780,1825.6182,7,0.17,593.7582,0.33,Technology,Machines,"Okidata Inkjet, Wireless",175.98,61,2020,6,2,Wednesday,High
IN-2020-40799,2020-09-15,2020-09-19,Standard Class,AR-10345,TEC-MA-10002780,628.44,2,0.0,276.48,0.44,Technology,Machines,"Okidata Inkjet, Wireless",175.98,4,2020,9,1,Tuesday,High
IN-2020-44474,2020-04-17,2020-04-21,Standard Class,EP-13915,TEC-MA-10002780,314.22,2,0.5,-37.74,-0.12,Technology,Machines,"Okidata Inkjet, Wireless",175.98,4,2020,4,4,Friday,Low
IN-2021-22760,2021-06-15,2021-06-19,Standard Class,VT-21700,TEC-MA-10002827,759.96,3,0.0,30.33,0.04,Technology,Machines,"StarTech Printer, Red",243.21,4,2021,6,1,Tuesday,Low
ID-2022-37635,2022-01-06,2022-05-06,Standard Class,AH-10195,TEC-MA-10002827,253.32,2,0.5,-233.1,-0.92,Technology,Machines,"StarTech Printer, Red",243.21,120,2022,1,3,Thursday,Low
ID-2022-70640,2022-12-08,2022-08-16,Standard Class,HL-15040,TEC-MA-10002827,569.97,3,0.25,-159.66,-0.28,Technology,Machines,"StarTech Printer, Red",243.21,-114,2022,12,3,Thursday,Low
IN-2021-29340,2021-07-12,2021-08-12,First Class,AH-10690,TEC-MA-10002871,236.1,2,0.0,73.14,0.31,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,31,2021,7,0,Monday,High
IN-2022-66062,2022-01-29,2022-02-02,Standard Class,RB-19705,TEC-MA-10002871,354.15,3,0.0,109.71,0.31,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,4,2022,1,5,Saturday,High
IN-2022-40113,2022-06-02,2022-02-13,Standard Class,RH-19510,TEC-MA-10002871,354.15,3,0.0,109.71,0.31,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,-109,2022,6,3,Thursday,High
IN-2020-12981,2020-01-02,2020-06-02,Standard Class,JL-15235,TEC-MA-10002871,212.49,2,0.1,49.53,0.23,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,152,2020,1,3,Thursday,Medium
IN-2020-60385,2020-12-17,2020-12-22,Standard Class,RB-19795,TEC-MA-10002871,236.1,2,0.0,73.14,0.31,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,5,2020,12,3,Thursday,High
ID-2021-14318,2021-11-16,2021-11-21,Second Class,RB-19465,TEC-MA-10002871,59.025,1,0.5,-22.455,-0.38,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,5,2021,11,1,Tuesday,Low
IN-2020-44194,2020-08-12,2020-10-12,First Class,JK-16090,TEC-MA-10002871,236.1,2,0.0,73.14,0.31,Technology,Machines,"Panasonic Receipt Printer, Red",81.48,61,2020,8,2,Wednesday,High
IN-2019-56990,2019-02-02,2019-05-02,First Class,ES-14080,TEC-MA-10002874,468.12,4,0.0,112.32,0.24,Technology,Machines,"Epson Receipt Printer, Wireless",88.95,89,2019,2,5,Saturday,Medium
ID-2022-60665,2022-08-13,2022-08-18,Standard Class,LC-16960,TEC-MA-10002874,789.9525,9,0.25,-10.5975,-0.01,Technology,Machines,"Epson Receipt Printer, Wireless",88.95,5,2022,8,5,Saturday,Low
IN-2022-70507,2022-05-10,2022-11-10,Standard Class,SV-20365,TEC-MA-10002874,526.635,5,0.1,81.885,0.16,Technology,Machines,"Epson Receipt Printer, Wireless",88.95,184,2022,5,1,Tuesday,Medium
IN-2022-43039,2022-04-10,2022-11-10,Standard Class,MG-17680,TEC-MA-10002874,585.15,5,0.0,140.4,0.24,Technology,Machines,"Epson Receipt Printer, Wireless",88.95,214,2022,4,6,Sunday,Medium
IN-2022-60413,2022-07-07,2022-11-07,Standard Class,RP-19390,TEC-MA-10002898,576.6525,3,0.25,-7.7175,-0.01,Technology,Machines,"StarTech Printer, Durable",194.79,123,2022,7,3,Thursday,Low
IN-2021-83688,2021-01-07,2021-05-07,Standard Class,HD-14785,TEC-MA-10002910,1236.96,4,0.0,24.72,0.02,Technology,Machines,"Panasonic Inkjet, Red",303.06,120,2021,1,3,Thursday,Low
ID-2022-86873,2022-11-20,2022-11-23,First Class,CS-12355,TEC-MA-10002910,1113.264,6,0.4,-705.096,-0.63,Technology,Machines,"Panasonic Inkjet, Red",303.06,3,2022,11,6,Sunday,Low
ID-2022-85438,2022-06-08,2022-10-08,Standard Class,IG-15085,TEC-MA-10002910,1113.264,6,0.4,-705.096,-0.63,Technology,Machines,"Panasonic Inkjet, Red",303.06,122,2022,6,2,Wednesday,Low
IN-2020-56563,2020-01-28,2020-01-30,Second Class,MF-17665,TEC-MA-10002931,377.352,8,0.1,79.512,0.21,Technology,Machines,"Okidata Calculator, Durable",37.23,2,2020,1,1,Tuesday,Medium
IN-2020-78886,2020-01-06,2020-05-06,Second Class,SL-20155,TEC-MA-10002931,157.23,3,0.0,45.54,0.29,Technology,Machines,"Okidata Calculator, Durable",37.23,121,2020,1,0,Monday,Medium
IN-2019-33890,2019-01-27,2019-01-02,Standard Class,KN-16450,TEC-MA-10002931,366.87,7,0.0,106.26,0.29,Technology,Machines,"Okidata Calculator, Durable",37.23,-25,2019,1,6,Sunday,Medium
IN-2019-78263,2019-02-16,2019-02-21,Standard Class,BF-11215,TEC-MA-10002941,1210.86,7,0.0,423.78,0.35,Technology,Machines,"Okidata Card Printer, Red",112.44,5,2019,2,5,Saturday,High
IN-2020-51614,2020-06-17,2020-06-22,Standard Class,MH-18115,TEC-MA-10002941,259.47,2,0.25,34.59,0.13,Technology,Machines,"Okidata Card Printer, Red",112.44,5,2020,6,2,Wednesday,Medium
IN-2020-86635,2020-05-16,2020-05-18,Second Class,AP-10720,TEC-MA-10002992,175.17,1,0.0,87.57,0.5,Technology,Machines,"Konica Card Printer, Wireless",87.6,2,2020,5,5,Saturday,High
ID-2019-66412,2019-03-31,2019-04-04,Standard Class,AF-10870,TEC-MA-10002998,461.3625,5,0.25,-110.7375,-0.24,Technology,Machines,"Okidata Receipt Printer, Durable",114.42,4,2019,3,6,Sunday,Low
IN-2022-62247,2022-08-23,2022-08-28,Standard Class,CP-12340,TEC-MA-10002998,861.21,7,0.0,60.27,0.07,Technology,Machines,"Okidata Receipt Printer, Durable",114.42,5,2022,8,1,Tuesday,Low
ID-2022-76380,2022-04-28,2022-03-05,Standard Class,BD-11725,TEC-MA-10002998,553.635,5,0.1,-18.465,-0.03,Technology,Machines,"Okidata Receipt Printer, Durable",114.42,-54,2022,4,3,Thursday,Low
ID-2021-32630,2021-12-10,2021-10-18,Standard Class,ZC-21910,TEC-MA-10002998,102.1149,1,0.17,-12.3051,-0.12,Technology,Machines,"Okidata Receipt Printer, Durable",114.42,-53,2021,12,4,Friday,Low
IN-2020-20779,2020-10-17,2020-10-23,Standard Class,IL-15100,TEC-MA-10003084,720.36,6,0.0,0.0,0.0,Technology,Machines,"Okidata Receipt Printer, Red",120.06,6,2020,10,5,Saturday,Low
IN-2021-41975,2021-09-06,2021-09-06,Same Day,Dp-13240,TEC-MA-10003084,600.3,5,0.0,0.0,0.0,Technology,Machines,"Okidata Receipt Printer, Red",120.06,0,2021,9,0,Monday,Low
ID-2022-28822,2022-05-09,2022-10-09,Second Class,MC-18100,TEC-MA-10003101,949.104,4,0.1,-105.456,-0.11,Technology,Machines,"Panasonic Printer, Red",263.64,153,2022,5,0,Monday,Low
ID-2022-52993,2022-11-06,2022-06-17,Standard Class,MG-17875,TEC-MA-10003101,711.828,3,0.1,-79.092,-0.11,Technology,Machines,"Panasonic Printer, Red",263.64,-142,2022,11,6,Sunday,Low
IN-2020-81714,2020-10-17,2020-10-23,Standard Class,KB-16600,TEC-MA-10003112,149.28,2,0.0,7.44,0.05,Technology,Machines,"StarTech Phone, Durable",70.92,6,2020,10,5,Saturday,Low
IN-2021-83541,2021-05-21,2021-05-26,Standard Class,Dl-13600,TEC-MA-10003112,149.28,2,0.0,7.44,0.05,Technology,Machines,"StarTech Phone, Durable",70.92,5,2021,5,4,Friday,Low
ID-2019-42493,2019-04-06,2019-09-06,Standard Class,SV-20935,TEC-MA-10003146,562.518,2,0.1,143.718,0.26,Technology,Machines,"Okidata Inkjet, Durable",209.4,153,2019,4,5,Saturday,Medium
ID-2022-32931,2022-01-17,2022-01-22,Standard Class,AJ-10960,TEC-MA-10003146,778.1499,3,0.17,149.9499,0.19,Technology,Machines,"Okidata Inkjet, Durable",209.4,5,2022,1,0,Monday,Medium
IN-2022-85921,2022-11-17,2022-11-22,Standard Class,RD-19810,TEC-MA-10003154,263.64,1,0.0,0.0,0.0,Technology,Machines,"Panasonic Printer, Red",263.64,5,2022,11,3,Thursday,Low
IN-2022-68617,2022-06-23,2022-06-29,Standard Class,SO-20335,TEC-MA-10003170,92.934,3,0.4,12.384,0.13,Technology,Machines,"Konica Calculator, Wireless",26.85,6,2022,6,3,Thursday,Medium
IN-2022-51824,2022-06-13,2022-06-18,Second Class,PG-18895,TEC-MA-10003170,514.2348,12,0.17,192.0348,0.37,Technology,Machines,"Konica Calculator, Wireless",26.85,5,2022,6,0,Monday,High
ID-2022-65824,2022-08-01,2022-12-01,Standard Class,AA-10315,TEC-MA-10003170,116.1675,3,0.25,35.6175,0.31,Technology,Machines,"Konica Calculator, Wireless",26.85,122,2022,8,0,Monday,High
IN-2021-71746,2021-12-06,2021-12-06,Same Day,JK-15325,TEC-MA-10003170,214.2645,5,0.17,80.0145,0.37,Technology,Machines,"Konica Calculator, Wireless",26.85,0,2021,12,0,Monday,High
IN-2019-44761,2019-10-21,2019-10-25,Standard Class,EM-14140,TEC-MA-10003170,171.4116,4,0.17,64.0116,0.37,Technology,Machines,"Konica Calculator, Wireless",26.85,4,2019,10,0,Monday,High
IN-2021-84024,2021-06-13,2021-06-15,First Class,HR-14830,TEC-MA-10003176,312.09,1,0.0,143.55,0.46,Technology,Machines,"Panasonic Inkjet, Wireless",168.54,2,2021,6,6,Sunday,High
IN-2020-67490,2020-09-11,2020-11-14,Standard Class,GM-14695,TEC-MA-10003178,92.1825,1,0.25,13.4925,0.15,Technology,Machines,"Okidata Receipt Printer, Wireless",78.69,64,2020,9,4,Friday,Medium
IN-2021-37222,2021-12-31,2022-02-01,Second Class,Dl-13600,TEC-MA-10003178,884.952,8,0.1,255.432,0.29,Technology,Machines,"Okidata Receipt Printer, Wireless",78.69,32,2021,12,4,Friday,Medium
IN-2021-51138,2021-09-28,2021-03-10,Standard Class,LS-17200,TEC-MA-10003314,416.745,7,0.25,99.855,0.24,Technology,Machines,"Epson Phone, White",45.27,-202,2021,9,1,Tuesday,Medium
IN-2022-75918,2022-03-09,2022-06-09,First Class,BS-11665,TEC-MA-10003314,476.28,6,0.0,204.66,0.43,Technology,Machines,"Epson Phone, White",45.27,92,2022,3,2,Wednesday,High
IN-2021-29340,2021-07-12,2021-08-12,First Class,AH-10690,TEC-MA-10003330,483.6,4,0.0,28.92,0.06,Technology,Machines,"Panasonic Receipt Printer, Wireless",113.67,31,2021,7,0,Monday,Low
ID-2019-15802,2019-12-22,2019-12-29,Standard Class,DV-13465,TEC-MA-10003330,301.041,3,0.17,-39.969,-0.13,Technology,Machines,"Panasonic Receipt Printer, Wireless",113.67,7,2019,12,6,Sunday,Low
IN-2020-37474,2020-06-23,2020-06-27,Standard Class,MS-17830,TEC-MA-10003330,120.9,1,0.0,7.23,0.06,Technology,Machines,"Panasonic Receipt Printer, Wireless",113.67,4,2020,6,1,Tuesday,Low
IN-2020-23089,2020-02-10,2020-09-10,Standard Class,XP-21865,TEC-MA-10003330,604.5,5,0.0,36.15,0.06,Technology,Machines,"Panasonic Receipt Printer, Wireless",113.67,213,2020,2,0,Monday,Low
IN-2022-79278,2022-01-05,2022-01-05,Same Day,PR-18880,TEC-MA-10003338,163.98,2,0.0,45.9,0.28,Technology,Machines,"Panasonic Phone, Red",59.04,0,2022,1,2,Wednesday,Medium
ID-2021-78298,2021-08-11,2021-12-11,Standard Class,CK-12205,TEC-MA-10003338,307.4625,5,0.25,12.2625,0.04,Technology,Machines,"Panasonic Phone, Red",59.04,122,2021,8,2,Wednesday,Low
ID-2019-57494,2019-05-22,2019-05-24,Second Class,MZ-17515,TEC-MA-10003338,476.3619,7,0.17,63.0819,0.13,Technology,Machines,"Panasonic Phone, Red",59.04,2,2019,5,2,Wednesday,Medium
IN-2019-17916,2019-04-08,2019-08-08,Standard Class,JG-15805,TEC-MA-10003338,136.1034,2,0.17,18.0234,0.13,Technology,Machines,"Panasonic Phone, Red",59.04,122,2019,4,0,Monday,Medium
ID-2022-83219,2022-05-08,2022-10-08,Standard Class,SW-20245,TEC-MA-10003349,60.336,2,0.4,-26.184,-0.43,Technology,Machines,"Panasonic Calculator, Wireless",43.26,153,2022,5,6,Sunday,Low
IN-2022-82722,2022-05-16,2022-05-19,First Class,TC-20980,TEC-MA-10003349,100.56,2,0.0,14.04,0.14,Technology,Machines,"Panasonic Calculator, Wireless",43.26,3,2022,5,0,Monday,Medium
IN-2020-51173,2020-01-14,2020-01-19,Standard Class,TC-21145,TEC-MA-10003351,1411.344,9,0.1,486.054,0.34,Technology,Machines,"Okidata Card Printer, White",102.81,5,2020,1,1,Tuesday,High
ID-2019-53287,2019-03-04,2019-07-04,Standard Class,TM-21490,TEC-MA-10003351,522.72,3,0.0,214.29,0.41,Technology,Machines,"Okidata Card Printer, White",102.81,122,2019,3,0,Monday,High
IN-2022-42808,2022-06-11,2022-11-11,Standard Class,PB-18805,TEC-MA-10003351,348.48,2,0.0,142.86,0.41,Technology,Machines,"Okidata Card Printer, White",102.81,153,2022,6,5,Saturday,High
IN-2022-76044,2022-11-25,2022-11-29,Standard Class,CD-11980,TEC-MA-10003441,1130.76,4,0.1,414.6,0.37,Technology,Machines,"Okidata Inkjet, Wireless",179.04,4,2022,11,4,Friday,High
IN-2022-13051,2022-12-11,2022-11-16,Standard Class,LF-17185,TEC-MA-10003441,628.2,2,0.0,270.12,0.43,Technology,Machines,"Okidata Inkjet, Wireless",179.04,-25,2022,12,6,Sunday,High
IN-2022-14290,2022-09-29,2022-04-10,Standard Class,SR-20740,TEC-MA-10003441,848.07,3,0.1,310.95,0.37,Technology,Machines,"Okidata Inkjet, Wireless",179.04,-172,2022,9,3,Thursday,High
ID-2022-30404,2022-04-15,2022-04-20,Second Class,FM-14215,TEC-MA-10003486,131.274,2,0.1,-2.946,-0.02,Technology,Machines,"StarTech Phone, White",67.11,5,2022,4,4,Friday,Low
IN-2022-50158,2022-10-09,2022-09-16,Standard Class,MB-18085,TEC-MA-10003486,145.86,2,0.0,11.64,0.08,Technology,Machines,"StarTech Phone, White",67.11,-23,2022,10,6,Sunday,Low
ID-2021-35080,2021-05-18,2021-05-22,Standard Class,RD-19720,TEC-MA-10003492,1208.25,5,0.1,-80.55,-0.07,Technology,Machines,"Okidata Printer, Wireless",257.76,4,2021,5,1,Tuesday,Low
IN-2022-78151,2022-11-12,2022-12-16,Standard Class,NH-18610,TEC-MA-10003492,445.71,2,0.17,-69.81,-0.16,Technology,Machines,"Okidata Printer, Wireless",257.76,34,2022,11,5,Saturday,Low
IN-2022-15662,2022-01-30,2022-04-02,Standard Class,LB-16795,TEC-MA-10003492,1611.0,6,0.0,64.44,0.04,Technology,Machines,"Okidata Printer, Wireless",257.76,62,2022,1,6,Sunday,Low
ID-2019-76884,2019-10-18,2019-10-24,Standard Class,HF-14995,TEC-MA-10003492,402.75,2,0.25,-112.77,-0.28,Technology,Machines,"Okidata Printer, Wireless",257.76,6,2019,10,4,Friday,Low
IN-2021-22333,2021-08-29,2021-05-09,Standard Class,SH-20635,TEC-MA-10003492,805.5,3,0.0,32.22,0.04,Technology,Machines,"Okidata Printer, Wireless",257.76,-112,2021,8,6,Sunday,Low
ID-2019-43977,2019-12-28,2020-02-01,Standard Class,CM-12115,TEC-MA-10003492,222.855,1,0.17,-34.905,-0.16,Technology,Machines,"Okidata Printer, Wireless",257.76,35,2019,12,5,Saturday,Low
IN-2021-45636,2021-06-26,2021-06-30,Standard Class,BS-11665,TEC-MA-10003492,1933.2,8,0.1,-128.88,-0.07,Technology,Machines,"Okidata Printer, Wireless",257.76,4,2021,6,5,Saturday,Low
IN-2019-82078,2019-11-05,2019-05-18,Standard Class,EM-14200,TEC-MA-10003536,195.12,4,0.0,23.4,0.12,Technology,Machines,"Konica Calculator, Red",42.93,-171,2019,11,1,Tuesday,Medium
ID-2022-62926,2022-09-18,2022-09-19,First Class,MC-18100,TEC-MA-10003553,389.655,2,0.25,-83.145,-0.21,Technology,Machines,"Epson Printer, Red",236.4,1,2022,9,6,Sunday,Low
ID-2020-40064,2020-08-28,2020-03-09,Standard Class,MD-17350,TEC-MA-10003553,431.2182,2,0.17,-41.5818,-0.1,Technology,Machines,"Epson Printer, Red",236.4,-172,2020,8,4,Friday,Low
IN-2021-60546,2021-06-19,2021-06-25,Standard Class,SP-20920,TEC-MA-10003553,1078.0455,5,0.17,-103.9545,-0.1,Technology,Machines,"Epson Printer, Red",236.4,6,2021,6,5,Saturday,Low
IN-2022-51572,2022-08-08,2022-08-15,Standard Class,AO-10810,TEC-MA-10003553,1039.08,4,0.0,93.48,0.09,Technology,Machines,"Epson Printer, Red",236.4,7,2022,8,0,Monday,Low
IN-2019-37012,2019-09-24,2019-09-24,Same Day,FM-14290,TEC-MA-10003624,543.186,2,0.1,217.266,0.4,Technology,Machines,"StarTech Inkjet, Wireless",162.96,0,2019,9,1,Tuesday,High
IN-2022-57683,2022-11-09,2022-09-15,Standard Class,DL-13330,TEC-MA-10003624,301.77,1,0.0,138.81,0.46,Technology,Machines,"StarTech Inkjet, Wireless",162.96,-55,2022,11,2,Wednesday,High
ID-2022-62856,2022-07-29,2022-02-08,Second Class,BP-11290,TEC-MA-10003624,1252.3455,5,0.17,437.5455,0.35,Technology,Machines,"StarTech Inkjet, Wireless",162.96,-171,2022,7,4,Friday,High
IN-2020-77234,2020-04-12,2020-09-12,Standard Class,MC-17275,TEC-MA-10003631,879.15,5,0.0,35.1,0.04,Technology,Machines,"Okidata Card Printer, Wireless",168.81,153,2020,4,6,Sunday,Low
ID-2022-35836,2022-05-30,2022-04-06,Standard Class,MH-17620,TEC-MA-10003631,659.3625,5,0.25,-184.6875,-0.28,Technology,Machines,"Okidata Card Printer, Wireless",168.81,-54,2022,5,0,Monday,Low
IN-2022-26470,2022-03-01,2022-07-01,Standard Class,KH-16510,TEC-MA-10003632,139.23,3,0.0,68.22,0.49,Technology,Machines,"Epson Calculator, Wireless",23.67,122,2022,3,1,Tuesday,High
IN-2019-47596,2019-10-20,2019-10-25,Standard Class,PO-19195,TEC-MA-10003632,371.28,8,0.0,181.92,0.49,Technology,Machines,"Epson Calculator, Wireless",23.67,5,2019,10,6,Sunday,High
IN-2021-70353,2021-08-25,2021-08-29,Standard Class,AR-10825,TEC-MA-10003632,125.307,3,0.1,54.297,0.43,Technology,Machines,"Epson Calculator, Wireless",23.67,4,2021,8,2,Wednesday,High
IN-2022-49675,2022-01-03,2022-06-03,Standard Class,LB-16795,TEC-MA-10003632,185.64,4,0.0,90.96,0.49,Technology,Machines,"Epson Calculator, Wireless",23.67,151,2022,1,0,Monday,High
IN-2020-59874,2020-12-06,2020-06-16,Second Class,BG-11695,TEC-MA-10003682,166.5,2,0.0,19.98,0.12,Technology,Machines,"Panasonic Phone, White",73.26,-173,2020,12,6,Sunday,Medium
ID-2021-18616,2021-08-20,2021-08-24,Standard Class,AS-10090,TEC-MA-10003704,461.106,2,0.1,133.206,0.29,Technology,Machines,"StarTech Printer, Wireless",163.95,4,2021,8,4,Friday,Medium
ID-2020-66111,2020-06-15,2020-06-18,First Class,AB-10015,TEC-MA-10003704,1024.68,8,0.5,-286.92,-0.28,Technology,Machines,"StarTech Printer, Wireless",163.95,3,2020,6,0,Monday,Low
IN-2021-26659,2021-08-08,2021-08-15,Standard Class,AB-10600,TEC-MA-10003773,869.1,5,0.0,252.0,0.29,Technology,Machines,"Panasonic Card Printer, Wireless",123.42,7,2021,8,6,Sunday,Medium
ID-2020-45363,2020-06-30,2020-07-07,Standard Class,JG-15805,TEC-MA-10003796,194.0625,5,0.25,23.2125,0.12,Technology,Machines,"Konica Calculator, Durable",34.17,7,2020,6,1,Tuesday,Medium
IN-2022-44782,2022-09-06,2022-06-13,Standard Class,DD-13570,TEC-MA-10003796,51.75,1,0.0,17.58,0.34,Technology,Machines,"Konica Calculator, Durable",34.17,-85,2022,9,1,Tuesday,High
IN-2019-65264,2019-12-13,2019-12-18,Standard Class,KM-16660,TEC-MA-10003796,85.905,2,0.17,17.565,0.2,Technology,Machines,"Konica Calculator, Durable",34.17,5,2019,12,4,Friday,Medium
IN-2022-63010,2022-02-12,2022-06-12,Standard Class,ME-17320,TEC-MA-10003801,963.9,6,0.0,269.82,0.28,Technology,Machines,"StarTech Card Printer, Red",115.68,120,2022,2,5,Saturday,Medium
IN-2019-64627,2019-02-21,2019-02-25,Standard Class,SC-20020,TEC-MA-10003801,803.25,5,0.0,224.85,0.28,Technology,Machines,"StarTech Card Printer, Red",115.68,4,2019,2,3,Thursday,Medium
ID-2022-14514,2022-05-19,2022-05-26,Standard Class,KE-16420,TEC-MA-10003868,298.56,4,0.0,14.88,0.05,Technology,Machines,"StarTech Phone, Durable",70.92,7,2022,5,3,Thursday,Low
ID-2021-34051,2021-05-16,2021-05-19,Second Class,DC-12850,TEC-MA-10003868,111.96,3,0.5,-100.8,-0.9,Technology,Machines,"StarTech Phone, Durable",70.92,3,2021,5,6,Sunday,Low
IN-2020-46259,2020-12-05,2020-05-16,Standard Class,RW-19630,TEC-MA-10003868,373.2,5,0.0,18.6,0.05,Technology,Machines,"StarTech Phone, Durable",70.92,-203,2020,12,5,Saturday,Low
IN-2019-45048,2019-08-19,2019-08-23,Standard Class,SJ-20500,TEC-MA-10003975,161.94,2,0.0,74.46,0.46,Technology,Machines,"Epson Phone, Wireless",43.74,4,2019,8,0,Monday,High
IN-2021-41198,2021-04-05,2021-06-05,First Class,CC-12475,TEC-MA-10003975,161.94,2,0.0,74.46,0.46,Technology,Machines,"Epson Phone, Wireless",43.74,61,2021,4,0,Monday,High
IN-2020-66790,2020-08-28,2020-01-09,Second Class,JE-15715,TEC-MA-10004023,861.9,10,0.0,405.0,0.47,Technology,Machines,"Konica Phone, Wireless",45.69,-232,2020,8,4,Friday,High
ID-2020-67707,2020-04-17,2020-04-23,Standard Class,SC-20800,TEC-MA-10004023,143.0754,2,0.17,51.6954,0.36,Technology,Machines,"Konica Phone, Wireless",45.69,6,2020,4,4,Friday,High
ID-2019-57396,2019-11-30,2019-05-12,Standard Class,BG-11035,TEC-MA-10004023,643.8393,9,0.17,232.6293,0.36,Technology,Machines,"Konica Phone, Wireless",45.69,-202,2019,11,5,Saturday,High
IN-2022-14381,2022-03-06,2022-08-06,Standard Class,SG-20605,TEC-MA-10004023,517.14,6,0.0,243.0,0.47,Technology,Machines,"Konica Phone, Wireless",45.69,153,2022,3,6,Sunday,High
ID-2019-65705,2019-12-16,2019-12-18,First Class,CS-12130,TEC-MA-10004049,391.545,3,0.5,-274.095,-0.7,Technology,Machines,"Epson Printer, White",221.88,2,2019,12,0,Monday,Low
IN-2022-63850,2022-04-29,2022-05-05,Standard Class,JM-15655,TEC-MA-10004049,433.3098,2,0.17,-10.4502,-0.02,Technology,Machines,"Epson Printer, White",221.88,6,2022,4,4,Friday,Low
IN-2020-79936,2020-03-01,2020-07-01,Standard Class,ML-17410,TEC-MA-10004059,916.11,3,0.0,36.63,0.04,Technology,Machines,"Epson Inkjet, White",293.16,122,2020,3,6,Sunday,Low
ID-2020-40106,2020-03-21,2020-03-26,Standard Class,LH-16900,TEC-MA-10004059,1648.998,6,0.1,-109.962,-0.07,Technology,Machines,"Epson Inkjet, White",293.16,5,2020,3,5,Saturday,Low
ID-2021-84717,2021-08-10,2021-10-10,Second Class,PT-19090,TEC-MA-10004063,967.032,6,0.4,-435.168,-0.45,Technology,Machines,"Okidata Printer, Durable",233.7,61,2021,8,1,Tuesday,Low
ID-2019-77619,2019-02-11,2019-03-11,First Class,MK-18160,TEC-MA-10004064,47.43,2,0.5,-14.25,-0.3,Technology,Machines,"Panasonic Calculator, Red",30.84,28,2019,2,0,Monday,Low
IN-2021-77731,2021-02-13,2021-02-17,Standard Class,RA-19915,TEC-MA-10004064,189.72,4,0.0,66.36,0.35,Technology,Machines,"Panasonic Calculator, Red",30.84,4,2021,2,5,Saturday,High
ID-2022-71039,2022-01-25,2022-01-27,First Class,RB-19795,TEC-MA-10004116,181.134,1,0.4,-117.756,-0.65,Technology,Machines,"StarTech Inkjet, Wireless",298.89,2,2022,1,1,Tuesday,Low
IN-2022-31622,2022-04-21,2022-04-25,Standard Class,SS-20590,TEC-MA-10004116,301.89,1,0.0,3.0,0.01,Technology,Machines,"StarTech Inkjet, Wireless",298.89,4,2022,4,3,Thursday,Low
IN-2020-82211,2020-05-10,2020-09-10,Standard Class,NG-18430,TEC-MA-10004168,695.28,4,0.0,201.6,0.29,Technology,Machines,"Panasonic Card Printer, Wireless",123.42,123,2020,5,6,Sunday,Medium
