product_id,category,sub_category,product_name,product_cost_to_consumer
TEC-MA-10000258,Technology,Machines,"Panasonic Inkjet, Wireless",168.54
TEC-MA-10000317,Technology,Machines,"StarTech Receipt Printer, Red",105.6
TEC-MA-10000334,Technology,Machines,"Panasonic Printer, Wireless",149.25
TEC-MA-10000345,Technology,Machines,"Konica Phone, Red",68.34
TEC-MA-10000354,Technology,Machines,"StarTech Calculator, Wireless",34.38
TEC-MA-10000379,Technology,Machines,"Okidata Phone, Wireless",58.2
TEC-MA-10000429,Technology,Machines,"Konica Card Printer, Red",117.18
TEC-MA-10000473,Technology,Machines,"Epson Receipt Printer, Durable",71.49
TEC-MA-10000555,Technology,Machines,"Panasonic Card Printer, Red",170.97
TEC-MA-10000572,Technology,Machines,"Epson Card Printer, Red",106.95
TEC-MA-10000605,Technology,Machines,"Epson Card Printer, Wireless",129.18
TEC-MA-10000606,Technology,Machines,"Okidata Printer, White",194.85
TEC-MA-10000684,Technology,Machines,"Okidata Calculator, White",46.14
TEC-MA-10000697,Technology,Machines,"StarTech Card Printer, Wireless",125.91
TEC-MA-10000742,Technology,Machines,"Konica Inkjet, White",239.16
TEC-MA-10000768,Technology,Machines,"Epson Card Printer, White",163.32
TEC-MA-10000772,Technology,Machines,"Okidata Phone, Durable",84.39
TEC-MA-10000776,Technology,Machines,"Okidata Calculator, Wireless",39.24
TEC-MA-10000843,Technology,Machines,"Konica Phone, Red",68.34
TEC-MA-10000858,Technology,Machines,"Panasonic Printer, White",230.49
TEC-MA-10000868,Technology,Machines,"Panasonic Phone, Wireless",83.16
TEC-MA-10000964,Technology,Machines,"Okidata Calculator, Red",26.7
TEC-MA-10001127,Technology,Machines,"Epson Inkjet, Wireless",243.6
TEC-MA-10001128,Technology,Machines,"StarTech Card Printer, White",98.79
TEC-MA-10001248,Technology,Machines,"StarTech Inkjet, Wireless",298.89
TEC-MA-10001259,Technology,Machines,"StarTech Inkjet, White",164.43
TEC-MA-10001261,Technology,Machines,"Konica Printer, Wireless",144.66
TEC-MA-10001267,Technology,Machines,"Epson Calculator, Red",32.25
TEC-MA-10001296,Technology,Machines,"Epson Calculator, White",39
TEC-MA-10001308,Technology,Machines,"Okidata Printer, Durable",233.7
TEC-MA-10001311,Technology,Machines,"Epson Printer, Wireless",239.01
TEC-MA-10001330,Technology,Machines,"Konica Card Printer, Red",117.18
TEC-MA-10001358,Technology,Machines,"StarTech Phone, Wireless",41.76
TEC-MA-10001360,Technology,Machines,"Okidata Receipt Printer, White",64.32
TEC-MA-10001372,Technology,Machines,"Konica Card Printer, White",104.16
TEC-MA-10001475,Technology,Machines,"StarTech Receipt Printer, Wireless",85.17
TEC-MA-10001527,Technology,Machines,"Panasonic Calculator, White",41.88
TEC-MA-10001546,Technology,Machines,"Okidata Phone, Red",42.84
TEC-MA-10001607,Technology,Machines,"Konica Phone, Durable",76.83
TEC-MA-10001627,Technology,Machines,"Konica Printer, White",162.42
TEC-MA-10001711,Technology,Machines,"Konica Phone, White",64.32
TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer, White",110.85
TEC-MA-10001727,Technology,Machines,"Konica Receipt Printer, Wireless",112.47
TEC-MA-10001752,Technology,Machines,"Konica Printer, Durable",187.59
TEC-MA-10001811,Technology,Machines,"Okidata Card Printer, Durable",168.93
TEC-MA-10001831,Technology,Machines,"Konica Card Printer, Durable",164.79
TEC-MA-10001940,Technology,Machines,"Okidata Card Printer, Wireless",168.81
TEC-MA-10001966,Technology,Machines,"Epson Card Printer, Durable",142.86
TEC-MA-10001991,Technology,Machines,"Konica Calculator, White",39.06
TEC-MA-10002029,Technology,Machines,"StarTech Receipt Printer, Durable",81.93
TEC-MA-10002039,Technology,Machines,"Panasonic Calculator, Wireless",43.26
TEC-MA-10002055,Technology,Machines,"Epson Calculator, Wireless",23.67
TEC-MA-10002093,Technology,Machines,"StarTech Card Printer, Durable",145.65
TEC-MA-10002134,Technology,Machines,"Konica Inkjet, Wireless",266.43
TEC-MA-10002135,Technology,Machines,"Epson Printer, White",221.88
TEC-MA-10002148,Technology,Machines,"Epson Printer, Durable",228.6
TEC-MA-10002155,Technology,Machines,"Panasonic Receipt Printer, Durable",110.13
TEC-MA-10002226,Technology,Machines,"Epson Phone, Red",67.2
TEC-MA-10002242,Technology,Machines,"StarTech Calculator, Durable",40.08
TEC-MA-10002340,Technology,Machines,"Konica Receipt Printer, White",79.65
TEC-MA-10002368,Technology,Machines,"Panasonic Receipt Printer, White",103.8
TEC-MA-10002389,Technology,Machines,"StarTech Receipt Printer, White",85.02
TEC-MA-10002392,Technology,Machines,"Konica Card Printer, Wireless",87.6
TEC-MA-10002459,Technology,Machines,"StarTech Printer, White",206.22
TEC-MA-10002464,Technology,Machines,"Panasonic Printer, Durable",210.63
TEC-MA-10002468,Technology,Machines,"Panasonic Inkjet, White",273.24
TEC-MA-10002471,Technology,Machines,"Epson Phone, Durable",40.56
TEC-MA-10002520,Technology,Machines,"Panasonic Receipt Printer, White",103.8
TEC-MA-10002538,Technology,Machines,"Okidata Phone, Wireless",58.2
TEC-MA-10002633,Technology,Machines,"StarTech Inkjet, Durable",282.18
TEC-MA-10002680,Technology,Machines,"Konica Inkjet, White",239.16
TEC-MA-10002701,Technology,Machines,"Konica Inkjet, Durable",174.66
TEC-MA-10002711,Technology,Machines,"Epson Card Printer, Durable",142.86
TEC-MA-10002780,Technology,Machines,"Okidata Inkjet, Wireless",175.98
TEC-MA-10002827,Technology,Machines,"StarTech Printer, Red",243.21
TEC-MA-10002871,Technology,Machines,"Panasonic Receipt Printer, Red",81.48
TEC-MA-10002874,Technology,Machines,"Epson Receipt Printer, Wireless",88.95
TEC-MA-10002898,Technology,Machines,"StarTech Printer, Durable",194.79
TEC-MA-10002910,Technology,Machines,"Panasonic Inkjet, Red",303.06
TEC-MA-10002931,Technology,Machines,"Okidata Calculator, Durable",37.23
TEC-MA-10002941,Technology,Machines,"Okidata Card Printer, Red",112.44
TEC-MA-10002992,Technology,Machines,"Konica Card Printer, Wireless",87.6
TEC-MA-10002998,Technology,Machines,"Okidata Receipt Printer, Durable",114.42
TEC-MA-10003084,Technology,Machines,"Okidata Receipt Printer, Red",120.06
TEC-MA-10003101,Technology,Machines,"Panasonic Printer, Red",263.64
TEC-MA-10003112,Technology,Machines,"StarTech Phone, Durable",70.92
TEC-MA-10003146,Technology,Machines,"Okidata Inkjet, Durable",209.4
TEC-MA-10003154,Technology,Machines,"Panasonic Printer, Red",263.64
TEC-MA-10003170,Technology,Machines,"Konica Calculator, Wireless",26.85
TEC-MA-10003176,Technology,Machines,"Panasonic Inkjet, Wireless",168.54
TEC-MA-10003178,Technology,Machines,"Okidata Receipt Printer, Wireless",78.69
TEC-MA-10003314,Technology,Machines,"Epson Phone, White",45.27
TEC-MA-10003330,Technology,Machines,"Panasonic Receipt Printer, Wireless",113.67
TEC-MA-10003338,Technology,Machines,"Panasonic Phone, Red",59.04
TEC-MA-10003349,Technology,Machines,"Panasonic Calculator, Wireless",43.26
TEC-MA-10003351,Technology,Machines,"Okidata Card Printer, White",102.81
TEC-MA-10003441,Technology,Machines,"Okidata Inkjet, Wireless",179.04
TEC-MA-10003486,Technology,Machines,"StarTech Phone, White",67.11
TEC-MA-10003492,Technology,Machines,"Okidata Printer, Wireless",257.76
TEC-MA-10003536,Technology,Machines,"Konica Calculator, Red",42.93
TEC-MA-10003553,Technology,Machines,"Epson Printer, Red",236.4
TEC-MA-10003624,Technology,Machines,"StarTech Inkjet, Wireless",162.96
TEC-MA-10003631,Technology,Machines,"Okidata Card Printer, Wireless",168.81
TEC-MA-10003632,Technology,Machines,"Epson Calculator, Wireless",23.67
TEC-MA-10003682,Technology,Machines,"Panasonic Phone, White",73.26
TEC-MA-10003704,Technology,Machines,"StarTech Printer, Wireless",163.95
TEC-MA-10003773,Technology,Machines,"Panasonic Card Printer, Wireless",123.42
TEC-MA-10003796,Technology,Machines,"Konica Calculator, Durable",34.17
TEC-MA-10003801,Technology,Machines,"StarTech Card Printer, Red",115.68
TEC-MA-10003868,Technology,Machines,"StarTech Phone, Durable",70.92
TEC-MA-10003975,Technology,Machines,"Epson Phone, Wireless",43.74
TEC-MA-10004023,Technology,Machines,"Konica Phone, Wireless",45.69
TEC-MA-10004049,Technology,Machines,"Epson Printer, White",221.88
TEC-MA-10004059,Technology,Machines,"Epson Inkjet, White",293.16
TEC-MA-10004063,Technology,Machines,"Okidata Printer, Durable",233.7
TEC-MA-10004064,Technology,Machines,"Panasonic Calculator, Red",30.84
TEC-MA-10004116,Technology,Machines,"StarTech Inkjet, Wireless",298.89
TEC-MA-10004168,Technology,Machines,"Panasonic Card Printer, Wireless",123.42
TEC-MA-10004172,Technology,Machines,"Konica Printer, Red",257.07
TEC-MA-10004295,Technology,Machines,"Panasonic Phone, Red",59.04
TEC-MA-10004298,Technology,Machines,"Panasonic Calculator, Durable",49.92
TEC-MA-10004303,Technology,Machines,"Panasonic Receipt Printer, Durable",110.13
TEC-MA-10004414,Technology,Machines,"Okidata Phone, Red",42.84
TEC-MA-10004421,Technology,Machines,"Konica Inkjet, Wireless",166.2
TEC-MA-10004423,Technology,Machines,"StarTech Card Printer, White",98.79
TEC-MA-10004424,Technology,Machines,"Panasonic Phone, Durable",71.37
TEC-MA-10004428,Technology,Machines,"Panasonic Card Printer, Durable",92.19
TEC-MA-10004482,Technology,Machines,"Panasonic Card Printer, White",120.57
TEC-MA-10004502,Technology,Machines,"Epson Inkjet, Wireless",175.71
TEC-MA-10004533,Technology,Machines,"Konica Receipt Printer, Durable",90.57
TEC-MA-10004553,Technology,Machines,"Epson Receipt Printer, Red",95.94
TEC-MA-10004613,Technology,Machines,"Okidata Phone, White",49.47
TEC-MA-10004666,Technology,Machines,"Panasonic Inkjet, Red",303.06
TEC-MA-10004822,Technology,Machines,"Epson Calculator, Durable",36.78
TEC-MA-10004954,Technology,Machines,"StarTech Calculator, Red",21.18
TEC-MA-10004975,Technology,Machines,"Konica Calculator, White",39.06
TEC-MA-10004997,Technology,Machines,"Konica Receipt Printer, Red",103.89
TEC-PH-10000004,Technology,Phones,"Cisco Headset, with Caller ID",51.3
TEC-PH-10000019,Technology,Phones,"Motorola Audio Dock, Full Size",132.75
TEC-PH-10000030,Technology,Phones,"Samsung Smart Phone, with Caller ID",419.88
TEC-PH-10000036,Technology,Phones,"Nokia Smart Phone, Full Size",559.74
TEC-PH-10000072,Technology,Phones,"Cisco Speaker Phone, VoIP",119.19
TEC-PH-10000160,Technology,Phones,"Motorola Signal Booster, Cordless",91.98
TEC-PH-10000169,Technology,Phones,"Apple Smart Phone, with Caller ID",325.95
TEC-PH-10000214,Technology,Phones,"Apple Speaker Phone, VoIP",81.45
TEC-PH-10000297,Technology,Phones,"Apple Office Telephone, with Caller ID",39.84
TEC-PH-10000298,Technology,Phones,"Nokia Speaker Phone, Cordless",99.54
TEC-PH-10000303,Technology,Phones,"Samsung Smart Phone, VoIP",369.03
TEC-PH-10000342,Technology,Phones,"Samsung Office Telephone, Full Size",61.2
TEC-PH-10000358,Technology,Phones,"Samsung Headset, with Caller ID",68.1
TEC-PH-10000365,Technology,Phones,"Cisco Office Telephone, with Caller ID",61.17
TEC-PH-10000412,Technology,Phones,"Cisco Office Telephone, Full Size",55.59
TEC-PH-10000497,Technology,Phones,"Nokia Office Telephone, Cordless",44.19
TEC-PH-10000499,Technology,Phones,"Motorola Smart Phone, Full Size",546.3
TEC-PH-10000571,Technology,Phones,"Apple Audio Dock, with Caller ID",128.52
TEC-PH-10000611,Technology,Phones,"Samsung Signal Booster, VoIP",129.87
TEC-PH-10000688,Technology,Phones,"Nokia Speaker Phone, VoIP",85.05
TEC-PH-10000720,Technology,Phones,"Samsung Audio Dock, Full Size",104.25
TEC-PH-10000730,Technology,Phones,"Samsung Office Telephone, VoIP",35.94
TEC-PH-10000780,Technology,Phones,"Cisco Smart Phone, with Caller ID",386.01
TEC-PH-10000822,Technology,Phones,"Apple Speaker Phone, Full Size",94.71
TEC-PH-10000824,Technology,Phones,"Cisco Office Telephone, Full Size",55.59
TEC-PH-10000840,Technology,Phones,"Cisco Audio Dock, VoIP",125.7
TEC-PH-10000841,Technology,Phones,"Nokia Signal Booster, VoIP",113.37
TEC-PH-10000896,Technology,Phones,"Cisco Signal Booster, VoIP",100.29
TEC-PH-10000922,Technology,Phones,"Nokia Headset, with Caller ID",46.8
TEC-PH-10001002,Technology,Phones,"Apple Signal Booster, Full Size",84.15
TEC-PH-10001071,Technology,Phones,"Nokia Headset, Full Size",51.36
TEC-PH-10001084,Technology,Phones,"Nokia Office Telephone, VoIP",42.42
TEC-PH-10001087,Technology,Phones,"Apple Signal Booster, Cordless",128.34
TEC-PH-10001183,Technology,Phones,"Samsung Office Telephone, with Caller ID",61.98
TEC-PH-10001187,Technology,Phones,"Cisco Signal Booster, with Caller ID",123
TEC-PH-10001289,Technology,Phones,"Motorola Smart Phone, Full Size",546.3
TEC-PH-10001321,Technology,Phones,"Cisco Speaker Phone, Full Size",110.43
TEC-PH-10001354,Technology,Phones,"Motorola Speaker Phone, Full Size",94.38
TEC-PH-10001360,Technology,Phones,"Apple Smart Phone, Full Size",567.39
TEC-PH-10001362,Technology,Phones,"Cisco Office Telephone, Cordless",63.33
TEC-PH-10001428,Technology,Phones,"Motorola Headset, VoIP",69.48
TEC-PH-10001433,Technology,Phones,"Motorola Headset, Full Size",47.82
TEC-PH-10001457,Technology,Phones,"Apple Smart Phone, Full Size",567.39
TEC-PH-10001478,Technology,Phones,"Nokia Headset, Full Size",51.36
TEC-PH-10001492,Technology,Phones,"Nokia Headset, VoIP",61.5
TEC-PH-10001535,Technology,Phones,"Nokia Speaker Phone, Cordless",99.54
TEC-PH-10001555,Technology,Phones,"Motorola Signal Booster, Full Size",125.67
TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",112.89
TEC-PH-10001590,Technology,Phones,"Motorola Headset, with Caller ID",62.22
TEC-PH-10001614,Technology,Phones,"Motorola Audio Dock, VoIP",124.92
TEC-PH-10001619,Technology,Phones,"Cisco Signal Booster, Full Size",137.82
TEC-PH-10001640,Technology,Phones,"Motorola Office Telephone, Full Size",43.11
TEC-PH-10001670,Technology,Phones,"Motorola Smart Phone, Full Size",399.27
TEC-PH-10001699,Technology,Phones,"Samsung Smart Phone, Full Size",529.08
TEC-PH-10001725,Technology,Phones,"Motorola Speaker Phone, Cordless",126
TEC-PH-10001730,Technology,Phones,"Motorola Signal Booster, Full Size",125.67
TEC-PH-10001751,Technology,Phones,"Samsung Smart Phone, Cordless",408.96
TEC-PH-10001754,Technology,Phones,"Cisco Office Telephone, with Caller ID",61.17
TEC-PH-10001805,Technology,Phones,"Nokia Speaker Phone, Full Size",100.8
TEC-PH-10001824,Technology,Phones,"Samsung Speaker Phone, Cordless",75.66
TEC-PH-10001845,Technology,Phones,"Apple Speaker Phone, VoIP",81.45
TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",63.78
TEC-PH-10001900,Technology,Phones,"Motorola Signal Booster, VoIP",74.49
TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless",128.34
TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",121.5
TEC-PH-10001961,Technology,Phones,"Cisco Speaker Phone, Full Size",110.43
TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",443.85
TEC-PH-10002042,Technology,Phones,"Cisco Audio Dock, Full Size",154.05
TEC-PH-10002070,Technology,Phones,"Apple Headset, with Caller ID",63.03
TEC-PH-10002094,Technology,Phones,"Nokia Smart Phone, with Caller ID",472.8
TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35
TEC-PH-10002138,Technology,Phones,"Apple Audio Dock, Cordless",156.18
TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",52.53
TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",68.22
TEC-PH-10002217,Technology,Phones,"Cisco Audio Dock, Cordless",184.92
TEC-PH-10002299,Technology,Phones,"Nokia Headset, VoIP",61.5
TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32
TEC-PH-10002353,Technology,Phones,"Samsung Signal Booster, Full Size",135.15
TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",71.16
TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",123
TEC-PH-10002517,Technology,Phones,"Cisco Speaker Phone, Cordless",100.35
TEC-PH-10002570,Technology,Phones,"Samsung Headset, Full Size",62.58
TEC-PH-10002590,Technology,Phones,"Motorola Audio Dock, Cordless",139.23
TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",617.07
TEC-PH-10002602,Technology,Phones,"Nokia Headset, Cordless",43.32
TEC-PH-10002641,Technology,Phones,"Motorola Office Telephone, Full Size",43.11
TEC-PH-10002652,Technology,Phones,"Cisco Smart Phone, Cordless",560.28
TEC-PH-10002658,Technology,Phones,"Apple Signal Booster, with Caller ID",102.51
TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",400.89
TEC-PH-10002695,Technology,Phones,"Samsung Headset, with Caller ID",68.1
TEC-PH-10002699,Technology,Phones,"Cisco Signal Booster, Full Size",137.82
TEC-PH-10002713,Technology,Phones,"Samsung Headset, Cordless",47.16
TEC-PH-10002742,Technology,Phones,"Motorola Audio Dock, Cordless",139.23
TEC-PH-10002799,Technology,Phones,"Apple Audio Dock, Full Size",109.32
TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",128.58
TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",58.2
TEC-PH-10002916,Technology,Phones,"Apple Speaker Phone, with Caller ID",71.52
TEC-PH-10002936,Technology,Phones,"Nokia Smart Phone, Full Size",559.74
TEC-PH-10002962,Technology,Phones,"Motorola Smart Phone, Full Size",399.27
TEC-PH-10002991,Technology,Phones,"Apple Smart Phone, Full Size",591.69
TEC-PH-10003002,Technology,Phones,"Cisco Smart Phone, Full Size",547.17
TEC-PH-10003062,Technology,Phones,"Apple Audio Dock, Full Size",109.32
TEC-PH-10003075,Technology,Phones,"Samsung Signal Booster, Full Size",135.15
TEC-PH-10003078,Technology,Phones,"Cisco Speaker Phone, with Caller ID",81.72
TEC-PH-10003239,Technology,Phones,"Samsung Signal Booster, with Caller ID",79.23
TEC-PH-10003303,Technology,Phones,"Cisco Office Telephone, Cordless",63.33
TEC-PH-10003348,Technology,Phones,"Cisco Speaker Phone, with Caller ID",81.72
TEC-PH-10003400,Technology,Phones,"Motorola Signal Booster, VoIP",74.49
TEC-PH-10003430,Technology,Phones,"Cisco Speaker Phone, VoIP",119.19
TEC-PH-10003481,Technology,Phones,"Apple Office Telephone, Full Size",55.92
TEC-PH-10003487,Technology,Phones,"Motorola Office Telephone, with Caller ID",38.76
TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",113.37
TEC-PH-10003491,Technology,Phones,"Samsung Office Telephone, Full Size",61.2
TEC-PH-10003511,Technology,Phones,"Samsung Speaker Phone, Full Size",118.32
TEC-PH-10003546,Technology,Phones,"Apple Signal Booster, with Caller ID",102.51
TEC-PH-10003556,Technology,Phones,"Samsung Speaker Phone, VoIP",80.19
TEC-PH-10003572,Technology,Phones,"Apple Office Telephone, VoIP",38.58
TEC-PH-10003613,Technology,Phones,"Apple Signal Booster, VoIP",109.41
TEC-PH-10003646,Technology,Phones,"Nokia Audio Dock, Full Size",115.95
TEC-PH-10003652,Technology,Phones,"Motorola Headset, Cordless",77.64
TEC-PH-10003713,Technology,Phones,"Nokia Smart Phone, Cordless",458.04
TEC-PH-10003723,Technology,Phones,"Samsung Audio Dock, with Caller ID",155.16
TEC-PH-10003752,Technology,Phones,"Nokia Office Telephone, VoIP",42.42
TEC-PH-10003772,Technology,Phones,"Cisco Headset, Cordless",69.39
TEC-PH-10003784,Technology,Phones,"Motorola Signal Booster, with Caller ID",133.14
TEC-PH-10003794,Technology,Phones,"Nokia Smart Phone, Full Size",554.52
TEC-PH-10003796,Technology,Phones,"Apple Headset, with Caller ID",63.03
TEC-PH-10003813,Technology,Phones,"Samsung Signal Booster, VoIP",129.87
TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",45.48
TEC-PH-10003856,Technology,Phones,"Motorola Smart Phone, with Caller ID",555.18
TEC-PH-10003891,Technology,Phones,"Cisco Audio Dock, with Caller ID",103.8
TEC-PH-10003913,Technology,Phones,"Samsung Signal Booster, Cordless",112.95
TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",103.38
TEC-PH-10003946,Technology,Phones,"Cisco Office Telephone, VoIP",73.32
TEC-PH-10003954,Technology,Phones,"Cisco Signal Booster, Cordless",126.84
