order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,profit_margin
IN-2022-67343,23/08/2022,26/08/2022,First Class,NR-18550,TEC-MA-10004502,616.44,2,0,265.02,0.43
IN-2021-65677,12/10/2021,15/10/2021,First Class,HD-14785,TEC-MA-10004502,924.66,3,0,397.53,0.43
IN-2019-79663,26/08/2019,01/09/2019,Standard Class,SC-20680,TEC-MA-10004533,330.399,3,0.1,58.689,0.18
IN-2022-15263,29/09/2022,03/10/2022,Standard Class,BE-11335,TEC-MA-10004533,1468.44,12,0,381.6,0.26
ID-2019-39721,13/05/2019,18/05/2019,Standard Class,PB-19210,TEC-MA-10004533,609.4026,6,0.17,65.9826,0.11
IN-2022-32812,27/12/2022,31/12/2022,Standard Class,Co-12640,TEC-MA-10004553,473.847,5,0.17,-5.853,-0.01
ID-2019-50655,10/12/2019,14/12/2019,Standard Class,JP-15520,TEC-MA-10004553,428.175,5,0.25,-51.525,-0.12
ID-2019-74175,24/11/2019,26/11/2019,First Class,BM-11140,TEC-MA-10004553,473.847,5,0.17,-5.853,-0.01
IN-2022-37341,03/10/2022,08/10/2022,Standard Class,BM-11785,TEC-MA-10004613,495.3606,7,0.17,149.0706,0.3
IN-2022-48121,19/02/2022,21/02/2022,First Class,CM-12160,TEC-MA-10004613,127.89,2,0.25,28.95,0.23
IN-2021-46252,02/05/2021,06/05/2021,Standard Class,ZC-21910,TEC-MA-10004666,1236.96,4,0,24.72,0.02
ID-2019-13170,16/12/2019,21/12/2019,Standard Class,AG-10525,TEC-MA-10004822,46.53,2,0.5,-27.03,-0.58
IN-2021-33995,24/03/2021,26/03/2021,First Class,AR-10540,TEC-MA-10004822,104.6925,3,0.25,-5.6475,-0.05
IN-2022-48877,15/03/2022,20/03/2022,Second Class,CC-12100,TEC-MA-10004954,61.6026,2,0.17,19.2426,0.31
IN-2021-56388,27/07/2021,27/07/2021,Same Day,RE-19450,TEC-MA-10004954,133.596,4,0.1,48.876,0.37
IN-2021-48765,29/10/2021,01/11/2021,First Class,BK-11260,TEC-MA-10004954,74.22,2,0,31.86,0.43
IN-2019-69177,28/10/2019,01/11/2019,Standard Class,SG-20080,TEC-MA-10004954,185.55,5,0,79.65,0.43
ID-2020-86957,24/03/2020,29/03/2020,Standard Class,BM-11785,TEC-MA-10004975,30.024,1,0.4,-9.036,-0.3
IN-2022-12225,04/12/2022,04/12/2022,Same Day,KM-16375,TEC-MA-10004997,859.68,8,0.1,28.56,0.03
IN-2022-65488,17/07/2022,20/07/2022,First Class,CP-12340,TEC-MA-10004997,597,5,0,77.55,0.13
IN-2022-78200,02/04/2022,04/04/2022,First Class,FC-14245,TEC-MA-10004997,238.8,2,0,31.02,0.13
IN-2020-15830,26/09/2020,28/09/2020,Second Class,DO-13645,TEC-MA-10004997,477.6,4,0,62.04,0.13
IN-2019-83107,29/09/2019,06/10/2019,Standard Class,TS-21160,TEC-PH-10000004,176.88,2,0,74.28,0.42
IN-2022-84521,12/01/2022,18/01/2022,Standard Class,JK-15730,TEC-PH-10000019,349.32,2,0,83.82,0.24
ID-2022-84269,26/08/2022,28/08/2022,First Class,BE-11455,TEC-PH-10000019,209.592,2,0.4,-55.908,-0.27
IN-2021-42360,29/06/2021,02/07/2021,Second Class,JM-15655,TEC-PH-10000030,2862.675,5,0.1,763.275,0.27
IN-2020-45909,06/10/2020,10/10/2020,Standard Class,TB-21190,TEC-PH-10000030,2544.6,4,0,865.08,0.34
IN-2021-42269,06/06/2021,10/06/2021,Standard Class,GM-14440,TEC-PH-10000030,3180.75,5,0,1081.35,0.34
IN-2022-35528,08/12/2022,14/12/2022,Standard Class,MC-17425,TEC-PH-10000030,3696.0315,7,0.17,756.8715,0.2
IN-2020-40274,28/12/2020,31/12/2020,First Class,RP-19390,TEC-PH-10000030,1431.3375,3,0.25,171.6975,0.12
IN-2019-83583,24/05/2019,30/05/2019,Standard Class,BW-11110,TEC-PH-10000036,1272.12,2,0,152.64,0.12
IN-2021-81021,11/07/2021,13/07/2021,First Class,PO-18850,TEC-PH-10000036,2544.24,4,0,305.28,0.12
ID-2022-84206,05/12/2022,09/12/2022,Standard Class,MG-18205,TEC-PH-10000072,166.284,2,0.4,-72.096,-0.43
ID-2020-82925,21/03/2020,26/03/2020,Standard Class,JH-15985,TEC-PH-10000160,350.352,4,0.4,-17.568,-0.05
IN-2021-59888,17/10/2021,19/10/2021,First Class,CR-12625,TEC-PH-10000169,766.872,2,0.4,114.972,0.15
IN-2021-50809,13/06/2021,18/06/2021,Standard Class,CA-12775,TEC-PH-10000169,5751.54,9,0,2817.99,0.49
IN-2022-13324,09/12/2022,11/12/2022,First Class,MP-18175,TEC-PH-10000169,1725.462,3,0.1,747.612,0.43
IN-2022-45216,22/05/2022,26/05/2022,Standard Class,TH-21115,TEC-PH-10000169,639.06,1,0,313.11,0.49
ID-2020-42724,13/03/2020,18/03/2020,Second Class,CD-11980,TEC-PH-10000169,1725.462,3,0.1,747.612,0.43
IN-2020-26134,25/03/2020,01/04/2020,Standard Class,PT-19090,TEC-PH-10000214,111.051,1,0.1,29.601,0.27
IN-2021-72754,28/06/2021,05/07/2021,Standard Class,DG-13300,TEC-PH-10000214,987.12,8,0,335.52,0.34
IN-2021-71249,18/10/2021,19/10/2021,First Class,CR-12730,TEC-PH-10000214,333.153,3,0.1,88.803,0.27
IN-2022-17503,18/11/2022,22/11/2022,Second Class,FC-14245,TEC-PH-10000214,1221.561,11,0.1,325.611,0.27
IN-2021-66923,21/06/2021,26/06/2021,Standard Class,CS-12175,TEC-PH-10000297,176.256,3,0.1,56.736,0.32
IN-2021-60812,11/06/2021,13/06/2021,First Class,RO-19780,TEC-PH-10000297,58.752,1,0.1,18.912,0.32
IN-2022-28416,02/09/2022,05/09/2022,First Class,JK-15625,TEC-PH-10000297,130.56,2,0,50.88,0.39
IN-2022-40526,30/03/2022,31/03/2022,First Class,PF-19165,TEC-PH-10000297,130.56,2,0,50.88,0.39
IN-2021-46609,16/08/2021,20/08/2021,Standard Class,FM-14215,TEC-PH-10000297,108.3648,2,0.17,28.6848,0.26
IN-2020-64081,01/11/2020,06/11/2020,Standard Class,ZD-21925,TEC-PH-10000297,146.88,3,0.25,27.36,0.19
IN-2019-31692,12/07/2019,17/07/2019,Second Class,RF-19735,TEC-PH-10000297,54.1824,1,0.17,14.3424,0.26
ID-2020-85053,22/11/2020,24/11/2020,Second Class,TS-21505,TEC-PH-10000298,453.6,6,0.4,-143.64,-0.32
ID-2020-24048,21/11/2020,27/11/2020,Standard Class,JM-15265,TEC-PH-10000303,572.616,1,0.1,203.586,0.36
IN-2021-57914,20/08/2021,22/08/2021,Second Class,CM-11815,TEC-PH-10000303,2863.08,9,0.5,-458.19,-0.16
IN-2019-12316,04/06/2019,06/06/2019,Second Class,MS-17365,TEC-PH-10000303,2544.96,4,0,1068.84,0.42
IN-2020-66531,28/06/2020,02/07/2020,Standard Class,KW-16570,TEC-PH-10000303,1272.48,2,0,534.42,0.42
ID-2019-64599,10/02/2019,15/02/2019,Standard Class,CA-11965,TEC-PH-10000303,6998.64,11,0,2939.31,0.42
IN-2022-73447,20/08/2022,25/08/2022,Standard Class,RB-19705,TEC-PH-10000303,2544.96,4,0,1068.84,0.42
ID-2020-82428,09/05/2020,15/05/2020,Standard Class,KM-16225,TEC-PH-10000342,239.436,6,0.4,-127.764,-0.53
IN-2020-81133,27/01/2020,01/02/2020,Standard Class,DP-13165,TEC-PH-10000342,266.04,4,0,21.24,0.08
IN-2020-46448,01/06/2020,01/06/2020,Same Day,SW-20245,TEC-PH-10000358,951.6,13,0,66.3,0.07
ID-2021-19540,03/12/2021,07/12/2021,Standard Class,MF-18250,TEC-PH-10000358,182.268,3,0.17,-22.032,-0.12
IN-2021-38902,11/09/2021,16/09/2021,Standard Class,AB-10060,TEC-PH-10000358,146.4,2,0,10.2,0.07
IN-2021-64984,06/02/2021,10/02/2021,Second Class,MK-17905,TEC-PH-10000358,73.2,1,0,5.1,0.07
IN-2019-67028,09/03/2019,13/03/2019,Standard Class,DK-13150,TEC-PH-10000365,543.105,9,0.25,-7.425,-0.01
ID-2021-36368,26/10/2021,31/10/2021,Standard Class,BB-10990,TEC-PH-10000365,80.46,2,0.5,-41.88,-0.52
IN-2022-61099,19/05/2022,26/05/2022,Standard Class,AJ-10780,TEC-PH-10000365,241.38,3,0,57.87,0.24
IN-2020-84955,15/09/2020,18/09/2020,Second Class,CC-12145,TEC-PH-10000412,163.5,2,0,52.32,0.32
IN-2019-81301,11/11/2019,13/11/2019,First Class,BD-11635,TEC-PH-10000412,490.5,6,0,156.96,0.32
IN-2022-48121,19/02/2022,21/02/2022,First Class,CM-12160,TEC-PH-10000497,101.97,2,0.25,13.59,0.13
IN-2019-41660,06/10/2019,12/10/2019,Standard Class,VG-21790,TEC-PH-10000497,244.728,4,0.1,67.968,0.28
IN-2019-40155,15/11/2019,21/11/2019,Standard Class,CL-12700,TEC-PH-10000499,4498.83,7,0,674.73,0.15
ID-2021-63976,23/08/2021,27/08/2021,Standard Class,JB-16000,TEC-PH-10000499,3200.5962,6,0.17,-77.2038,-0.02
IN-2021-14773,12/03/2021,16/03/2021,Standard Class,RF-19735,TEC-PH-10000499,2892.105,5,0.1,160.605,0.06
IN-2020-72229,28/06/2020,03/07/2020,Second Class,DM-12955,TEC-PH-10000499,578.421,1,0.1,32.121,0.06
IN-2021-84997,26/03/2021,28/03/2021,Second Class,RC-19960,TEC-PH-10000571,333.78,2,0,76.74,0.23
ID-2022-84661,16/12/2022,21/12/2022,Second Class,RP-19390,TEC-PH-10000611,164.016,2,0.4,-95.724,-0.58
IN-2020-17398,25/10/2020,29/10/2020,Standard Class,TC-21145,TEC-PH-10000688,776.412,7,0.1,181.062,0.23
ID-2021-26806,22/11/2021,27/11/2021,Standard Class,PR-18880,TEC-PH-10000688,369.72,6,0.5,-140.58,-0.38
IN-2019-63115,01/04/2019,07/04/2019,Standard Class,RM-19750,TEC-PH-10000720,336.24,2,0,127.74,0.38
IN-2021-28353,22/08/2021,24/08/2021,Second Class,CC-12145,TEC-PH-10000720,837.2376,6,0.17,211.7376,0.25
IN-2020-68918,19/10/2020,25/10/2020,Standard Class,MA-17995,TEC-PH-10000720,504.36,3,0,191.61,0.38
ID-2021-10636,08/01/2021,14/01/2021,Standard Class,CD-12280,TEC-PH-10000720,302.616,2,0.1,94.116,0.31
IN-2021-45377,03/01/2021,07/01/2021,Standard Class,HD-14785,TEC-PH-10000720,976.7772,7,0.17,247.0272,0.25
IN-2022-24314,20/05/2022,25/05/2022,Standard Class,RD-19720,TEC-PH-10000720,840.6,5,0,319.35,0.38
ID-2022-15025,20/08/2022,26/08/2022,Standard Class,CC-12430,TEC-PH-10000720,418.6188,3,0.17,105.8688,0.25
IN-2019-51740,04/08/2019,07/08/2019,Second Class,DM-13525,TEC-PH-10000720,840.6,5,0,319.35,0.38
IN-2022-66076,06/08/2022,12/08/2022,Standard Class,TT-21460,TEC-PH-10000730,326.55,5,0,146.85,0.45
IN-2022-16404,10/11/2022,13/11/2022,First Class,TC-21145,TEC-PH-10000730,587.79,9,0,264.33,0.45
IN-2020-26099,23/06/2020,28/06/2020,Standard Class,TH-21115,TEC-PH-10000730,195.93,3,0,88.11,0.45
IN-2019-73160,25/12/2019,31/12/2019,Standard Class,AR-10510,TEC-PH-10000780,3271.2,5,0,1341.15,0.41
ID-2021-10713,10/04/2021,14/04/2021,Standard Class,TN-21040,TEC-PH-10000780,981.36,3,0.5,-176.67,-0.18
ID-2022-47022,01/08/2022,06/08/2022,Standard Class,SG-20890,TEC-PH-10000780,2172.0768,4,0.17,628.0368,0.29
IN-2022-65992,18/11/2022,22/11/2022,Standard Class,Co-12640,TEC-PH-10000780,654.24,1,0,268.23,0.41
IN-2022-72054,07/04/2022,12/04/2022,Standard Class,JW-15220,TEC-PH-10000780,3271.2,5,0,1341.15,0.41
IN-2021-48765,29/10/2021,01/11/2021,First Class,BK-11260,TEC-PH-10000780,1308.48,2,0,536.46,0.41
IN-2022-18917,27/10/2022,29/10/2022,Second Class,AG-10270,TEC-PH-10000822,249.18,2,0,59.76,0.24
IN-2022-31321,27/10/2022,03/11/2022,Standard Class,JR-16210,TEC-PH-10000822,224.262,2,0.1,34.842,0.16
ID-2021-78298,08/11/2021,12/11/2021,Standard Class,CK-12205,TEC-PH-10000822,280.3275,3,0.25,-3.8025,-0.01
IN-2019-56710,11/09/2019,15/09/2019,Standard Class,TS-21340,TEC-PH-10000822,249.18,2,0,59.76,0.24
IN-2021-52398,19/11/2021,23/11/2021,Standard Class,PF-19165,TEC-PH-10000822,249.18,2,0,59.76,0.24
IN-2019-17062,20/09/2019,21/09/2019,First Class,BT-11395,TEC-PH-10000824,122.625,2,0.25,11.445,0.09
ID-2021-64970,07/11/2021,11/11/2021,Standard Class,LM-17065,TEC-PH-10000824,610.6725,9,0.17,110.3625,0.18
IN-2021-50515,12/11/2021,16/11/2021,Standard Class,DK-13090,TEC-PH-10000840,364.32,2,0,112.92,0.31
IN-2019-19421,31/08/2019,02/09/2019,Second Class,ST-20530,TEC-PH-10000840,728.64,4,0,225.84,0.31
IN-2019-85088,23/03/2019,26/03/2019,First Class,BM-11785,TEC-PH-10000841,273.18,2,0,46.44,0.17
IN-2020-82841,11/05/2020,12/05/2020,Same Day,GW-14605,TEC-PH-10000841,136.59,1,0,23.22,0.17
ID-2022-56549,31/07/2022,06/08/2022,Standard Class,SW-20275,TEC-PH-10000896,455.76,5,0.4,-45.69,-0.1
IN-2021-44796,28/06/2021,30/06/2021,First Class,SG-20890,TEC-PH-10000896,151.92,1,0,51.63,0.34
IN-2020-24209,25/12/2020,29/12/2020,Standard Class,AR-10570,TEC-PH-10000896,911.52,6,0,309.78,0.34
IN-2021-72390,21/06/2021,23/06/2021,Second Class,CJ-12010,TEC-PH-10000896,1063.44,7,0,361.41,0.34
IN-2019-33183,28/10/2019,30/10/2019,Second Class,SB-20170,TEC-PH-10000896,911.52,6,0,309.78,0.34
IN-2021-38685,16/05/2021,20/05/2021,Standard Class,MO-17800,TEC-PH-10000896,1215.36,8,0,413.04,0.34
IN-2021-60504,07/09/2021,09/09/2021,First Class,DM-12955,TEC-PH-10000896,759.6,5,0,258.15,0.34
IN-2022-31559,10/06/2022,16/06/2022,Standard Class,BD-11770,TEC-PH-10000896,1215.36,8,0,413.04,0.34
IN-2022-57711,04/11/2022,08/11/2022,Standard Class,CM-11830,TEC-PH-10000896,303.84,2,0,103.26,0.34
ID-2021-75820,19/06/2021,23/06/2021,Standard Class,CM-12385,TEC-PH-10000896,151.92,2,0.5,-48.66,-0.32
IN-2019-16341,30/12/2019,04/01/2020,Standard Class,NZ-18565,TEC-PH-10000922,219.33,3,0,78.93,0.36
IN-2019-25882,24/07/2019,29/07/2019,Standard Class,LD-16855,TEC-PH-10000922,242.7252,4,0.17,55.5252,0.23
ID-2020-32623,16/11/2020,21/11/2020,Second Class,NP-18700,TEC-PH-10000922,109.665,3,0.5,-30.735,-0.28
ID-2022-74315,10/03/2022,13/03/2022,First Class,NM-18445,TEC-PH-10000922,292.44,8,0.5,-81.96,-0.28
ID-2019-57718,30/06/2019,04/07/2019,Standard Class,RR-19525,TEC-PH-10000922,460.593,7,0.1,132.993,0.29
IN-2019-61778,15/10/2019,20/10/2019,Standard Class,DB-13555,TEC-PH-10000922,164.4975,3,0.25,24.0975,0.15
IN-2022-20331,29/05/2022,03/06/2022,Standard Class,NG-18355,TEC-PH-10000922,219.33,3,0,78.93,0.36
IN-2021-31447,21/09/2021,25/09/2021,Standard Class,KB-16240,TEC-PH-10000922,263.196,4,0.1,75.996,0.29
IN-2022-29403,20/10/2022,23/10/2022,Second Class,HM-14980,TEC-PH-10000922,328.995,5,0.1,94.995,0.29
IN-2021-12204,28/06/2021,04/07/2021,Standard Class,BT-11680,TEC-PH-10001002,551.76,4,0,215.16,0.39
IN-2019-51271,07/10/2019,11/10/2019,Standard Class,EH-13990,TEC-PH-10001002,965.58,7,0,376.53,0.39
IN-2022-28500,14/02/2022,18/02/2022,Standard Class,RD-19810,TEC-PH-10001002,248.292,2,0.1,79.992,0.32
IN-2019-33855,09/03/2019,13/03/2019,Second Class,JR-15670,TEC-PH-10001002,124.146,1,0.1,39.996,0.32
IN-2020-86075,22/09/2020,26/09/2020,Standard Class,MH-17785,TEC-PH-10001071,148.8,2,0,46.08,0.31
ID-2021-83758,12/07/2021,16/07/2021,Standard Class,CJ-11875,TEC-PH-10001084,39.132,1,0.4,-3.288,-0.08
IN-2020-83380,28/08/2020,02/09/2020,Standard Class,CS-12175,TEC-PH-10001087,558,4,0,44.64,0.08
IN-2019-84549,30/08/2019,04/09/2019,Standard Class,CC-12370,TEC-PH-10001183,260.88,4,0,12.96,0.05
IN-2020-80069,20/12/2020,23/12/2020,Second Class,CA-12265,TEC-PH-10001187,607.32,4,0,115.32,0.19
IN-2019-85284,14/02/2019,18/02/2019,Standard Class,KB-16405,TEC-PH-10001187,607.32,4,0,115.32,0.19
ID-2022-86873,20/11/2022,23/11/2022,First Class,CS-12355,TEC-PH-10001289,771.228,2,0.4,-321.372,-0.42
IN-2021-46854,15/09/2021,19/09/2021,Standard Class,AH-10075,TEC-PH-10001321,698.85,5,0,146.7,0.21
IN-2019-11889,25/05/2019,29/05/2019,Standard Class,DO-13645,TEC-PH-10001321,978.39,7,0,205.38,0.21
IN-2021-59020,12/11/2021,19/11/2021,Standard Class,AS-10225,TEC-PH-10001321,419.31,3,0,88.02,0.21
IN-2022-53707,29/05/2022,02/06/2022,Second Class,DJ-13630,TEC-PH-10001321,838.62,6,0,176.04,0.21
IN-2021-34471,18/06/2021,22/06/2021,Standard Class,FA-14230,TEC-PH-10001321,279.54,2,0,58.68,0.21
IN-2020-11217,08/08/2020,10/08/2020,First Class,DK-12985,TEC-PH-10001321,348.0273,3,0.17,16.7373,0.05
IN-2019-21066,01/10/2019,05/10/2019,Standard Class,EH-14005,TEC-PH-10001321,251.586,2,0.1,30.726,0.12
ID-2021-10468,07/12/2021,12/12/2021,Standard Class,TC-21145,TEC-PH-10001321,139.77,2,0.5,-81.09,-0.58
IN-2020-15361,16/08/2020,22/08/2020,Standard Class,CS-12130,TEC-PH-10001354,262.14,2,0,73.38,0.28
ID-2019-65117,12/07/2019,16/07/2019,Standard Class,SW-20245,TEC-PH-10001354,589.815,6,0.25,23.535,0.04
IN-2019-55268,08/09/2019,09/09/2019,First Class,GT-14710,TEC-PH-10001354,524.28,4,0,146.76,0.28
ID-2020-46574,21/01/2020,26/01/2020,Second Class,KL-16555,TEC-PH-10001354,326.3643,3,0.17,43.2243,0.13
IN-2020-28024,02/12/2020,08/12/2020,Standard Class,TD-20995,TEC-PH-10001354,108.7881,1,0.17,14.4081,0.13
IN-2019-45048,19/08/2019,23/08/2019,Standard Class,SJ-20500,TEC-PH-10001354,262.14,2,0,73.38,0.28
ID-2021-11322,29/07/2021,01/08/2021,Second Class,PF-19165,TEC-PH-10001354,589.815,9,0.5,-259.605,-0.44
IN-2021-27247,12/09/2021,17/09/2021,Standard Class,LB-16795,TEC-PH-10001354,655.35,5,0,183.45,0.28
IN-2022-62625,29/09/2022,04/10/2022,Standard Class,TB-21250,TEC-PH-10001354,108.7881,1,0.17,14.4081,0.13
IN-2021-83289,08/06/2021,13/06/2021,Standard Class,JP-16135,TEC-PH-10001360,1275,2,0,140.22,0.11
IN-2021-36697,17/09/2021,20/09/2021,Second Class,RB-19465,TEC-PH-10001362,449.874,6,0.1,69.894,0.16
IN-2022-16082,06/10/2022,10/10/2022,Standard Class,SC-20305,TEC-PH-10001362,333.24,4,0,79.92,0.24
IN-2020-51201,29/04/2020,04/05/2020,Standard Class,GD-14590,TEC-PH-10001362,224.937,3,0.1,34.947,0.16
ID-2022-58096,11/03/2022,12/03/2022,First Class,MT-18070,TEC-PH-10001362,449.874,6,0.1,69.894,0.16
IN-2022-55471,12/09/2022,16/09/2022,Standard Class,GM-14695,TEC-PH-10001362,249.93,3,0,59.94,0.24
IN-2021-25798,27/08/2021,31/08/2021,Second Class,BW-11110,TEC-PH-10001428,159.66,2,0,20.7,0.13
IN-2020-12981,01/02/2020,06/02/2020,Standard Class,JL-15235,TEC-PH-10001428,215.541,3,0.1,7.101,0.03
IN-2021-60868,12/09/2021,19/09/2021,Standard Class,GT-14710,TEC-PH-10001428,215.541,3,0.1,7.101,0.03
IN-2019-42759,20/08/2019,20/08/2019,Same Day,TH-21235,TEC-PH-10001428,359.235,5,0.1,11.835,0.03
ID-2021-60329,03/05/2021,07/05/2021,Standard Class,TZ-21580,TEC-PH-10001428,132.5178,2,0.17,-6.4422,-0.05
IN-2020-27583,25/02/2020,02/03/2020,Standard Class,DL-13330,TEC-PH-10001433,162.06,2,0,66.42,0.41
IN-2020-73874,17/07/2020,23/07/2020,Standard Class,FC-14245,TEC-PH-10001433,243.09,3,0,99.63,0.41
ID-2022-45027,10/05/2022,14/05/2022,Standard Class,KH-16690,TEC-PH-10001433,201.7647,3,0.17,58.3047,0.29
IN-2020-29571,28/09/2020,04/10/2020,Standard Class,MD-17860,TEC-PH-10001457,3187.5,5,0,350.55,0.11
IN-2022-61932,17/04/2022,17/04/2022,Same Day,HA-14920,TEC-PH-10001457,1275,2,0,140.22,0.11
IN-2021-78935,27/08/2021,31/08/2021,Standard Class,AS-10285,TEC-PH-10001457,1912.5,3,0,210.33,0.11
IN-2022-32084,06/08/2022,09/08/2022,Second Class,AF-10885,TEC-PH-10001457,2550,4,0,280.44,0.11
IN-2020-79264,20/12/2020,24/12/2020,Standard Class,MW-18235,TEC-PH-10001457,1721.25,3,0.1,19.08,0.01
IN-2022-38412,12/10/2022,16/10/2022,Standard Class,JM-15265,TEC-PH-10001457,1275,2,0,140.22,0.11
ID-2021-79201,25/08/2021,30/08/2021,Second Class,CS-12130,TEC-PH-10001457,1058.25,2,0.17,-76.53,-0.07
IN-2020-51810,21/08/2020,25/08/2020,Standard Class,CM-12160,TEC-PH-10001457,5737.5,9,0,630.99,0.11
IN-2020-51901,11/04/2020,15/04/2020,Standard Class,Dp-13240,TEC-PH-10001478,223.2,3,0,69.12,0.31
IN-2019-44467,22/07/2019,28/07/2019,Standard Class,AA-10645,TEC-PH-10001478,148.8,2,0,46.08,0.31
ID-2020-28780,29/12/2020,03/01/2021,Standard Class,AB-10015,TEC-PH-10001478,123.504,2,0.17,20.784,0.17
IN-2022-12323,25/04/2022,29/04/2022,Standard Class,LS-16975,TEC-PH-10001478,297.6,4,0,92.16,0.31
IN-2020-79145,19/06/2020,24/06/2020,Standard Class,AB-10105,TEC-PH-10001478,334.8,5,0.1,78,0.23
ID-2022-10447,28/11/2022,03/12/2022,Second Class,SM-20950,TEC-PH-10001478,267.84,4,0.1,62.4,0.23
IN-2020-80517,13/11/2020,16/11/2020,Second Class,DL-13495,TEC-PH-10001492,585.6,8,0,93.6,0.16
ID-2022-52349,22/07/2022,27/07/2022,Second Class,NF-18385,TEC-PH-10001535,378,4,0.25,-20.16,-0.05
IN-2021-37796,13/07/2021,19/07/2021,Standard Class,HG-14965,TEC-PH-10001535,209.16,2,0.17,10.08,0.05
ID-2022-41597,15/03/2022,17/03/2022,Second Class,MG-17680,TEC-PH-10001535,209.16,2,0.17,10.08,0.05
ID-2021-52594,11/04/2021,17/04/2021,Standard Class,SJ-20215,TEC-PH-10001535,313.74,3,0.17,15.12,0.05
IN-2021-19568,29/11/2021,03/12/2021,Standard Class,JK-16120,TEC-PH-10001535,907.2,8,0.1,110.88,0.12
IN-2022-80776,05/05/2022,12/05/2022,Standard Class,TB-21355,TEC-PH-10001555,288.84,2,0,37.5,0.13
IN-2020-17783,25/10/2020,30/10/2020,Standard Class,AB-10165,TEC-PH-10001585,1114.8,8,0,211.68,0.19
IN-2022-12792,03/09/2022,07/09/2022,Standard Class,BW-11065,TEC-PH-10001585,501.66,4,0.1,50.1,0.1
IN-2021-45692,18/06/2021,21/06/2021,Second Class,EA-14035,TEC-PH-10001585,1128.735,9,0.1,112.725,0.1
ID-2021-74357,26/03/2021,01/04/2021,Standard Class,DA-13450,TEC-PH-10001585,462.642,4,0.17,11.082,0.02
IN-2020-16572,15/11/2020,20/11/2020,Standard Class,GM-14440,TEC-PH-10001585,139.35,2,0.5,-86.43,-0.62
IN-2022-13296,18/01/2022,23/01/2022,Standard Class,DK-13375,TEC-PH-10001585,418.05,3,0,79.38,0.19
ID-2021-25329,06/02/2021,10/02/2021,Standard Class,RF-19735,TEC-PH-10001585,877.905,7,0.1,87.675,0.1
IN-2020-51495,21/07/2020,23/07/2020,Second Class,JM-15580,TEC-PH-10001585,696.75,5,0,132.3,0.19
IN-2020-26099,23/06/2020,28/06/2020,Standard Class,TH-21115,TEC-PH-10001585,418.05,3,0,79.38,0.19
IN-2020-13828,14/01/2020,17/01/2020,First Class,LS-17200,TEC-PH-10001585,278.7,2,0,52.92,0.19
ID-2021-23495,08/02/2021,15/02/2021,Standard Class,SH-20395,TEC-PH-10001590,398.7,5,0,87.6,0.22
IN-2021-10748,20/03/2021,24/03/2021,Second Class,EM-14095,TEC-PH-10001590,595.6578,9,0.17,35.6778,0.06
IN-2022-71375,17/12/2022,21/12/2022,Standard Class,GM-14680,TEC-PH-10001590,143.532,2,0.1,19.092,0.13
IN-2020-32273,15/01/2020,19/01/2020,Second Class,TH-21100,TEC-PH-10001614,693.84,4,0,194.16,0.28
ID-2019-52937,08/11/2019,10/11/2019,First Class,MG-17680,TEC-PH-10001614,346.92,4,0.5,-152.76,-0.44
IN-2020-14724,11/08/2020,13/08/2020,First Class,CT-11995,TEC-PH-10001614,1214.22,7,0,339.78,0.28
IN-2022-73048,15/02/2022,17/02/2022,Second Class,AC-10615,TEC-PH-10001614,346.92,2,0,97.08,0.28
ID-2021-52594,11/04/2021,17/04/2021,Standard Class,SJ-20215,TEC-PH-10001614,287.9436,2,0.17,38.1036,0.13
IN-2022-11427,13/06/2022,15/06/2022,Second Class,ED-13885,TEC-PH-10001619,1071.84,7,0,107.1,0.1
IN-2022-65131,02/06/2022,07/06/2022,Standard Class,RP-19855,TEC-PH-10001619,127.0896,1,0.17,-10.7304,-0.08
ID-2021-33897,24/07/2021,26/07/2021,Second Class,LT-17110,TEC-PH-10001619,413.424,3,0.1,-0.036,0
ID-2022-58614,30/04/2022,04/05/2022,Standard Class,BP-11095,TEC-PH-10001619,254.1792,2,0.17,-21.4608,-0.08
ID-2022-15431,02/05/2022,06/05/2022,Standard Class,MS-17530,TEC-PH-10001619,275.616,2,0.1,-0.024,0
ID-2019-50144,02/03/2019,06/03/2019,Standard Class,LH-17155,TEC-PH-10001619,91.872,1,0.4,-45.948,-0.5
IN-2021-31650,04/05/2021,10/05/2021,Standard Class,RM-19750,TEC-PH-10001640,181.8945,3,0.17,52.5645,0.29
ID-2022-12603,17/11/2022,17/11/2022,Same Day,MZ-17515,TEC-PH-10001640,292.2,4,0,119.76,0.41
IN-2020-24230,16/05/2020,19/05/2020,Second Class,EL-13735,TEC-PH-10001640,292.2,4,0,119.76,0.41
IN-2022-36431,08/04/2022,11/04/2022,Second Class,DR-12880,TEC-PH-10001640,365.25,5,0,149.7,0.41
IN-2020-57137,21/04/2020,26/04/2020,Second Class,DR-12880,TEC-PH-10001640,121.263,2,0.17,35.043,0.29
IN-2019-22662,14/02/2019,16/02/2019,Second Class,DB-13270,TEC-PH-10001640,73.05,1,0,29.94,0.41
IN-2022-78725,02/10/2022,06/10/2022,Standard Class,NF-18385,TEC-PH-10001670,2575.92,4,0,978.84,0.38
ID-2020-60980,17/08/2020,17/08/2020,Same Day,EM-14200,TEC-PH-10001670,3741.5238,7,0.17,946.6338,0.25
